0.31471,0.32383,0.0073697,2.2501e-05,0.0057786,0.0015686
0.00017,0.14121,0.029071,0.0004829,0.027461,0.0011269
0.26876,0.29619,0.0096042,4.3333e-05,0.0078729,0.001688
0.0009,-0.14657,0.044961,0.0022777,0.041699,0.00098452
0.52656,0.55279,0.0077733,4.4694e-05,0.0061838,0.0015448
0.49189,0.50286,0.0082955,5.7382e-05,0.0064437,0.0017944
0.47914,0.5001,0.0088352,4.7226e-05,0.0070025,0.0017855
0.4872,0.53344,0.0076696,2.9461e-05,0.0060042,0.001636
0.48975,0.49623,0.0085968,6.7943e-05,0.0067326,0.0017962
0.55137,0.52581,0.0075869,9.3837e-05,0.0057554,0.0017376
0.35215,0.4157,0.0070059,3.7036e-05,0.0053096,0.0016593
0.07843,0.37104,0.096738,0.00082696,0.095664,0.00024735
2.4991,-0.074489,0.021184,0.00079983,0.019626,0.00075786
0.21884,0.32363,0.035463,0.00033254,0.034336,0.00079418
0.12405,0.23163,0.03913,0.00039679,0.038012,0.00072111
1.5599,0.21601,0.037326,0.0011943,0.035373,0.00075875
0.09225,0.28116,0.081408,0.00093094,0.080134,0.00034304
0.0992,0.22921,0.048854,0.00057393,0.047647,0.00063305
0.04943,0.2286,0.071131,0.00093349,0.069749,0.00044793
0.0925,0.18506,0.02027,0.00021007,0.019069,0.00099124
0.35417,0.38339,0.011719,0.00010632,0.0099898,0.0016228
0.18575,-0.16973,0.039658,0.0018442,0.037013,0.00079991
0.18521,0.30363,0.041352,0.00040371,0.040273,0.00067512
0.00015,-0.15166,0.024834,0.000791,0.023219,0.00082319
1.5706,0.21745,0.06425,0.00099567,0.062499,0.00075585
1.0237,0.58644,0.024605,0.00071337,0.023125,0.00076702
0.25981,0.022717,0.022399,0.00066178,0.020813,0.00092419
0.09291,0.20701,0.013293,7.718e-05,0.011936,0.0012789
0.00021,-0.24077,0.017418,0.00084134,0.015773,0.00080366
0.00087,-0.031196,0.089961,0.0076879,0.082051,0.00022132
0.10671,0.17086,0.013506,9.189e-05,0.012216,0.0011984
0.07523,0.10903,0.032545,0.00045004,0.031284,0.00081106
0.1237,0.31362,0.062383,0.00065947,0.061258,0.00046469
0.34918,0.36301,0.012953,9.0364e-05,0.011356,0.0015067
0.74679,0.782,0.0089572,0.00010306,0.0070411,0.0018131
1.4011,0.27425,0.025356,0.0008558,0.023499,0.0010015
1.5414,0.62977,0.18253,0.0016455,0.18007,0.00080894
1.8351,0.20043,0.042744,0.0011635,0.040886,0.00069438
1.16,0.066873,0.024685,0.0013303,0.022307,0.0010484
0.30835,0.34387,0.01524,0.00013107,0.013709,0.0014
0.18529,0.27547,0.034644,0.00032389,0.033517,0.00080347
0.36418,-0.02352,0.020285,0.0006411,0.018643,0.001001
0.10958,0.1902,0.028068,0.00027611,0.026902,0.00088936
0.36916,0.40437,0.012384,0.00010436,0.010634,0.0016451
0.12422,0.22798,0.038049,0.00040509,0.036866,0.00077798
0.12246,0.21619,0.014259,0.00023504,0.012894,0.0011292
0.34771,0.38414,0.014338,0.00014313,0.0127,0.0014946
0.12089,0.21534,0.038037,0.0004206,0.036917,0.00069921
0.11379,0.24841,0.038455,0.00040453,0.037283,0.00076707
0.34645,0.39362,0.013425,0.0001399,0.011741,0.0015446
0.09396,-0.028767,0.043125,0.0013156,0.041036,0.00077351
1.3192,-0.10091,0.02686,0.0033876,0.022535,0.00093735
0.0005,-0.13177,0.043324,0.0021893,0.040115,0.0010202
0.00034,0.013832,0.10073,0.0035487,0.096977,0.00020809
0.00073,-0.15906,0.031526,0.0022877,0.028347,0.00089099
0.00036,0.013872,0.028807,0.00084775,0.026789,0.0011706
0.00063,-0.1462,0.034305,0.0023637,0.030893,0.0010486
0.00085,-0.061993,0.019132,0.0022706,0.015914,0.00094795
0.02134,0.10575,0.016912,0.00017697,0.015658,0.0010766
0.32363,0.38724,0.022022,0.0002337,0.020644,0.0011446
0.12407,0.3729,0.092208,0.00084935,0.091082,0.00027602
0.17477,0.29595,0.046905,0.00047293,0.045796,0.00063636
0.1956,0.26882,0.03194,0.0002933,0.030763,0.00088392
8e-05,0.56982,0.016481,0.00087257,0.014208,0.0014008
0.00044,0.12329,0.11096,0.0048223,0.10593,0.00020326
0.00076,-0.070811,0.030342,0.0012112,0.027999,0.0011324
0.00074,-0.064999,0.030781,0.0011705,0.028462,0.0011481
0.34874,0.42087,0.019694,0.00022141,0.01825,0.001222
0.34489,0.3741,0.011433,0.00014376,0.0097028,0.0015861
1.5098,0.12529,0.026135,0.0009184,0.024349,0.000867
2.0264,0.45805,0.11723,0.00094109,0.11571,0.00057695
0.985,0.82741,0.21355,0.0022609,0.21032,0.00097114
1.295,0.52505,0.082687,0.0011352,0.080832,0.00072058
0.00052,-0.25024,0.039216,0.0040349,0.034198,0.00098235
0.00028,-0.078581,0.056618,0.0019994,0.053855,0.00076375
0.21993,0.32709,0.01347,8.0533e-05,0.011887,0.0015027
0.00036,0.03806,0.028689,0.00076882,0.02677,0.0011499
7e-05,-0.068814,0.04238,0.0015724,0.039838,0.00097009
0.08022,0.20751,0.01491,0.00013107,0.013657,0.001122
0.37213,-0.27547,0.029642,0.0031181,0.025777,0.00074727
0.1236,0.29127,0.062769,0.00067673,0.061629,0.00046346
0.22788,0.22937,0.015028,9.0414e-05,0.013702,0.0012356
0.42525,0.43771,0.0090499,4.9066e-05,0.0071331,0.0018678
0.43804,0.43447,0.0098002,8.9677e-05,0.0078912,0.0018193
0.00021,-0.095517,0.038784,0.0016542,0.036063,0.0010664
0.00072,0.061914,0.042016,0.0015565,0.039629,0.00083072
8e-05,-0.11691,0.05338,0.0020692,0.050513,0.00079728
0.05557,-0.099959,0.054688,0.0020369,0.051858,0.00079284
0.00027,0.35521,0.017027,0.00038773,0.01498,0.0016588
0.00012,0.34234,0.021081,0.00046493,0.019153,0.0014627
0.00014,0.016824,0.057799,0.0014687,0.055653,0.00067635
